rank,uid,username,type,accompany,medal_name,medal_level
1,6417028,学渣只能说一句花Q,提督,1354,薇我50,47
2,215160355,龍腾萬裏,提督,732,薇我50,44
3,324234804,橘小草,提督,226,薇我50,42
4,20623283,魔龙幻象,提督,980,薇我50,42
5,26164174,头像是我老婆都不许抢,提督,418,薇我50,41
6,3886831,白色の契约,提督,341,薇我50,39
7,66909349,通りすがりの卡面来打,提督,459,薇我50,38
8,206971950,于生真君,提督,589,薇我50,36
9,68000638,-叶樱-,提督,247,薇我50,35
10,1334931,索霖马可夫,提督,67,薇我50,31
11,598686317,思菌念菌不见菌,提督,67,薇我50,31
12,180837320,未巍然,提督,10,薇我50,30
13,500926970,啾哩の小鸟,舰长,1647,薇我50,41
14,35954316,断桥九色鹿liner,舰长,1664,薇我50,41
15,3488947,翲雪,舰长,1012,薇我50,40
16,33069272,熙珺Seiro,舰长,667,薇我50,39
17,513364,AquaARIA,舰长,1443,薇我50,38
18,86948494,邪眼断罪真君,舰长,844,薇我50,38
19,2021813,憨咸玉,舰长,1445,薇我50,37
20,520950948,-墨卿雅-,舰长,869,薇我50,37
21,11947976,墨二猫,舰长,1434,薇我50,37
22,36803580,苏清璇omo,舰长,1810,薇我50,36
23,38267109,寒将学,舰长,1515,薇我50,36
24,486618176,唯爱-金克丝,舰长,1501,薇我50,36
25,88069932,啵啵语默yumo,舰长,1121,薇我50,36
26,7655747,Maki-Lucky,舰长,1090,薇我50,36
27,33909726,知丶薇,舰长,1560,薇我50,35
28,16368592,-风铃雪-,舰长,607,薇我50,35
29,44539694,落晓星垂,舰长,953,薇我50,35
30,13618274,到处逛gai的织月_邪夜,舰长,916,薇我50,35
31,1597285,cy122312,舰长,106,薇我50,35
32,188407581,等枫的秋omega,舰长,1164,薇我50,35
33,24331924,渡劫老咸鱼,舰长,1365,薇我50,35
34,22797286,凡狼pyamiles,舰长,1207,薇我50,35
35,18256506,雪乃结衣,舰长,428,薇我50,35
36,4725013,Lin嚯嚯从小就是大冤种,舰长,962,薇我50,35
37,82190873,夜宁远233,舰长,827,薇我50,35
38,1666610463,達尼克斯,舰长,1242,薇我50,35
39,29117,巫女猎人,舰长,1402,薇我50,35
40,30588204,wbl00,舰长,887,薇我50,35
41,65438110,瘟疫小三,舰长,1037,薇我50,35
42,31260366,yy猫咪的日常,舰长,717,薇我50,35
43,500015824,明阅清风,舰长,736,薇我50,35
44,3493290353625201,CrazyFeng绝逢,舰长,409,薇我50,35
45,34549812,三速红翼,舰长,1087,薇我50,35
46,204323021,老实の锅包又,舰长,1501,薇我50,35
47,2158592,AntimonyRA,舰长,1267,薇我50,35
48,1418947,腊鸡玲珑,舰长,714,薇我50,35
49,33039475,来自地狱魅影,舰长,1156,薇我50,34
50,15016606,地狱掌管者-路西法,舰长,1089,薇我50,34
51,13038645,回忆的熊孩子,舰长,1307,薇我50,34
52,672722632,亿穷二白王道长,舰长,642,薇我50,34
53,105294017,YNC小影子,舰长,666,薇我50,34
54,301640080,压力史莱姆,舰长,790,薇我50,34
55,1887203,漆黑小透明,舰长,1056,薇我50,34
56,175445590,过路人333,舰长,1072,薇我50,34
57,1276746344,爱莉希雅nya,舰长,1288,薇我50,34
58,284241412,B站-市场调研-员,舰长,1024,薇我50,34
